tissue,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_id,direction,stat,shrunk_log2FoldChange
leaf,914.480192384573,-1.5774850065215,0.488975419033979,4.83697292473078e-05,0.0005063737455817,Solyc03g121420.3,down,,
leaf,5138.48693012182,-1.74816413027769,0.561613896639302,4.89170019225923e-05,0.0005107756623768,ENSRNA050029920,down,,
leaf,177.559436178994,1.47130867111327,0.450171869007823,4.8900950606609e-05,0.0005107756623768,Solyc06g076160.3,up,,
leaf,1987.39867652774,-1.2789873621489,0.387321183045265,4.95475945135715e-05,0.0005168242613632,Solyc02g082930.3,down,,
leaf,183.542301307922,1.6555800201769,0.522075756991112,4.97142444982016e-05,0.000518026028289,Solyc07g008440.3,up,,
leaf,66.1301653608568,1.58932736267243,0.495168876177551,4.97584711196105e-05,0.000518218782467,Solyc05g018050.1,up,,
leaf,755.124969314221,1.61241111409666,0.5046054171473,4.99597693341136e-05,0.000520046343115,Solyc09g011870.2,up,,
leaf,3048.17771630085,-1.28068437895554,0.388653745877269,5.0612480778032e-05,0.0005253865167929,Solyc01g081450.3,down,,
leaf,102.736724561742,-1.13310734996873,0.344485885027365,5.06292934711151e-05,0.0005253865167929,Solyc01g106790.3,down,,
leaf,25.3045203329622,1.20877977857052,0.366846007472192,5.07068850816808e-05,0.0005259207411509,Solyc01g066440.3,up,,
leaf,332.05766466069,1.04856441316595,0.320100724673404,5.08030947385442e-05,0.0005266474185402,Solyc04g078690.3,up,,
leaf,5027.32063106958,-1.75708649352186,0.568953696152073,5.11992925280684e-05,0.0005291206516677,Solyc00g068970.2,down,,
leaf,169.30509520018,1.08122894601794,0.329843799244693,5.13163641325394e-05,0.0005297868817824,Solyc09g011640.3,up,,
leaf,19.7107231278241,-1.52189334765671,0.471051270109306,5.1415130214855e-05,0.0005299915827981,Solyc01g099820.3,down,,
leaf,483.10973591788,-1.75950851760124,0.570586658158949,5.15568440146121e-05,0.0005311805381802,Solyc00g011160.2,down,,
leaf,16.1804562830562,-1.8599169533783,0.622439652441492,5.29657894939587e-05,0.0005443045571363,Solyc05g014280.3,down,,
leaf,61.4922045390826,1.4252115151398,0.437860493199055,5.30580622385368e-05,0.0005449747524776,Solyc05g005930.2,up,,
leaf,45.9878766438794,2.07185177821162,0.748933446790009,5.34375603905701e-05,0.0005485929364866,Solyc06g065680.3,up,,
leaf,230.301963761691,-1.82281572996836,0.605367131789624,5.42758889132578e-05,0.0005560655923147,Solyc05g007950.3,down,,
leaf,21.7887483981198,1.00263155139277,0.308705776359039,5.44553811039679e-05,0.0005573375437988,Solyc03g111210.3,up,,
leaf,45.0880376057726,1.26281050645667,0.386322893452194,5.50636296281955e-05,0.0005632766013057,Solyc07g055380.2,up,,
leaf,24.4384853531905,-1.75426017238872,0.573448968284102,5.54721088451188e-05,0.0005663047219251,ENSRNA050030069,down,,
leaf,6.74025259577067,2.12153189486299,0.78867419595073,5.53993094323188e-05,0.0005663047219251,Solyc01g090340.2,up,,
leaf,3.53568214530839,-1.83682348368587,0.614937097766565,5.58677100504934e-05,0.0005697657801706,Solyc07g014690.3,down,,
leaf,176.0407835291,1.57382112484243,0.495805992064332,5.61112319724528e-05,0.0005716704271062,Solyc05g055990.3,up,,
leaf,601.456018396212,1.62436673918927,0.516623001700514,5.63070577187908e-05,0.0005727963417029,Solyc10g086180.2,up,,
leaf,27.4593774771234,-1.22403863278523,0.375358744966427,5.65298717124158e-05,0.0005747726784611,Solyc10g076300.2,down,,
leaf,370.607483426096,1.55736699164204,0.490152769726933,5.69646013431843e-05,0.0005777346426255,Solyc02g087850.1,up,,
leaf,95.8481693781809,-1.86734690655119,0.633370829671168,5.73620093781974e-05,0.000581179875702,Solyc09g018460.1,down,,
leaf,10.5991723111656,-1.73918004821848,0.568939749302203,5.74856104552489e-05,0.000582139349316,Solyc02g021770.1,down,,
leaf,305.928509451178,-1.23871915238244,0.381037547097526,5.83235395965549e-05,0.0005903280073134,Solyc01g067380.3,down,,
leaf,155.086329146995,1.02824067300383,0.318214918315991,5.84088272344368e-05,0.0005906050926856,Solyc08g076870.1,up,,
leaf,68.4668863407626,2.01049743334333,0.719433605223171,5.84095593600367e-05,0.0005906050926856,Solyc10g008910.1,up,,
leaf,18.1077836562484,-2.1028924111865,0.783159925457186,5.86228006993618e-05,0.0005918699005947,Solyc07g051930.2,down,,
leaf,7.42926871849208,-1.93635881601497,0.674457461622314,5.87129133963273e-05,0.0005924827162469,Solyc01g006580.3,down,,
leaf,75.0719556848693,-1.78508885333144,0.59332740725939,5.91415463800948e-05,0.0005962107243182,Solyc12g006720.1,down,,
leaf,39.9069082286217,1.68462858421895,0.546122508617491,5.93548041445679e-05,0.0005980612631715,Solyc12g100030.2,up,,
leaf,113.75283702788,-1.58074107816535,0.501953418064906,5.94715269956425e-05,0.0005986384291585,Solyc12g013850.2,down,,
leaf,395.720326122821,-1.20775516694421,0.372537375789284,5.99570513082972e-05,0.0006026222192872,Solyc01g105370.3,down,,
leaf,6.65400573307752,-1.87010173869278,0.639003475569917,6.00301137825525e-05,0.000603055636812,Solyc05g005720.3,down,,
leaf,1006.92300737442,-1.82469354120244,0.614821400806262,6.00964381180917e-05,0.0006034209653911,ENSRNA050030525,down,,
leaf,5.76497830320645,-1.97699686401232,0.701884175729036,6.02914950725896e-05,0.0006047765407131,Solyc02g086480.1,down,,
leaf,125.078162362098,1.40505044472474,0.436925757947025,6.04432154502819e-05,0.000605434879193,Solyc04g078660.1,up,,
leaf,27.0772290908104,-1.13082611023214,0.349605749922285,6.04473012638862e-05,0.000605434879193,Solyc09g010140.2,down,,
leaf,63.0088452320216,-1.32450440794883,0.410625999072863,6.17022060812944e-05,0.0006164711482586,Solyc02g078890.1,down,,
leaf,223.661300588359,2.39477428414352,1.11964640924082,6.21789435357807e-05,0.0006203111840998,Solyc12g087940.2,up,,
leaf,488.465138881258,-1.4038195814556,0.437955946453624,6.23469287096476e-05,0.0006216791277572,Solyc02g089630.3,down,,
leaf,40.8960430276375,-1.22252631527211,0.37859918012924,6.24447717402652e-05,0.0006222923562826,Solyc06g050800.3,down,,
leaf,28.8108698261161,1.62681981321948,0.524196009764965,6.25037371537666e-05,0.0006222923562826,Solyc07g054770.1,up,,
leaf,5.65471756201054,-1.78367356693241,0.597414750685619,6.27746862225249e-05,0.0006240228841712,Solyc01g068365.1,down,,
leaf,49.861377768009,-2.14752492339557,0.828273842918421,6.28166485488767e-05,0.0006240228841712,Solyc07g064660.1,down,,
leaf,7.84417579118753,1.57235774869432,0.50213554680219,6.31906720722865e-05,0.0006269884319605,Solyc10g078495.1,up,,
leaf,2800.07127778106,-1.86845291052734,0.642966478681097,6.32532761492166e-05,0.000627273846684,ENSRNA050030529,down,,
leaf,39176.7878214319,1.21710922389803,0.377479859870114,6.33793315833452e-05,0.0006279323643638,Solyc12g094620.2,up,,
leaf,44.1405959284636,-1.61448742411485,0.520304190721955,6.38629042151877e-05,0.000632101531549,Solyc06g005090.3,down,,
leaf,24.3316392053025,-1.12700195789437,0.350488340312142,6.42063993532884e-05,0.0006348774156965,Solyc12g055920.2,down,,
leaf,17.2261015308228,-1.93259721200461,0.683205745578755,6.51961667390799e-05,0.0006440319717795,Solyc05g052340.3,down,,
leaf,39.4173328644812,1.1422911849541,0.355687894938668,6.53225873772848e-05,0.0006449644877221,Solyc05g051780.3,up,,
leaf,329.600022290205,1.57144451998749,0.504565572110892,6.62177871680654e-05,0.0006528432056481,Solyc02g083310.3,up,,
leaf,3.39476796610213,-1.68529151286255,0.554104721522948,6.62614503556801e-05,0.0006529540768415,Solyc08g079317.1,down,,
leaf,53.8577051686206,1.00608835704609,0.315553801830837,6.68159024883202e-05,0.0006576515668835,Solyc00g091170.3,up,,
leaf,13.1839162092146,1.05224795235741,0.329396858466306,6.68361015495283e-05,0.0006576515668835,Solyc03g098200.3,up,,
leaf,69.0290713621635,-1.55047817937908,0.496622141534552,6.68712207891575e-05,0.0006576758443043,Solyc07g052910.3,down,,
leaf,59.0498856616379,1.26041091035706,0.393244432063134,6.69522511544718e-05,0.0006580035742741,Solyc07g056670.3,up,,
leaf,467.216497844137,1.32468225242531,0.414346486689732,6.71606243785214e-05,0.0006592345498207,Solyc05g015850.3,up,,
leaf,493.9175381115,-1.02418271610022,0.321557522790095,6.81073688966514e-05,0.0006665785346532,Solyc02g085600.1,down,,
leaf,166.655781499309,-1.09110955067609,0.34165350907458,6.80923981974475e-05,0.0006665785346532,Solyc04g006960.3,down,,
leaf,68.0251559087164,1.36281218705363,0.428324872141417,6.87708419530014e-05,0.0006714407652047,Solyc03g113130.3,up,,
leaf,2365.02564169321,-1.00200355594918,0.315326990080511,6.91409540456669e-05,0.0006744005309384,Solyc12g099930.2,down,,
leaf,28.0531363737233,-1.18919503582231,0.372461982496571,6.9838468757105e-05,0.0006795586655582,Solyc09g092300.3,down,,
leaf,276.006124135669,1.50606260165578,0.481996288296657,7.04428239386304e-05,0.0006851083340279,Solyc09g009535.1,up,,
leaf,32.2059987388733,-1.24922008257189,0.392088552515358,7.10959846524261e-05,0.0006901278664429,Solyc01g066570.3,down,,
leaf,903.706006672995,-1.33695914118646,0.42147517193516,7.18287024170687e-05,0.0006955642904252,Solyc03g031860.3,down,,
leaf,6.1701701526268,-1.75187781109769,0.592828770665571,7.2221359489502e-05,0.0006989211969167,ENSRNA050030206,down,,
leaf,103.391543563086,1.87003048041836,0.656824093092272,7.22447588114709e-05,0.0006989211969167,Solyc07g055950.3,up,,
leaf,9.07782404718993,-1.40837192649382,0.447201214732388,7.29377799480464e-05,0.0007052869724981,Solyc12g036380.1,down,,
leaf,3349.3540354987,-1.67332329605056,0.55568585398376,7.31347218043421e-05,0.00070685199932,Solyc01g058500.3,down,,
leaf,8.76320160626892,-1.33684843322481,0.422329579484828,7.32498795101485e-05,0.000707625454721,Solyc12g099580.2,down,,
leaf,198.101784937534,1.3015152644164,0.410699251944588,7.37128242525696e-05,0.0007114152880188,Solyc12g019320.2,up,,
leaf,137.392509661435,-1.05826983039131,0.334570485513668,7.43155177038216e-05,0.0007162024677465,Solyc05g010180.3,down,,
leaf,2193.13784830752,1.1315776398668,0.357554608476098,7.56213163545012e-05,0.0007267006459982,Solyc09g090970.3,up,,
leaf,26.9486923269285,1.65651025378031,0.550441363697494,7.57483007705264e-05,0.0007272270134032,Solyc03g058160.3,up,,
leaf,28.097283674566,1.67653693288335,0.560056285821384,7.60304809067974e-05,0.0007292409268689,Solyc03g112100.3,up,,
leaf,39.7246874915122,-1.24195395842541,0.392561127835061,7.61748871113173e-05,0.0007299308164586,Solyc06g060910.2,down,,
leaf,136.157977880114,-1.35848246846283,0.431968144418381,7.67322287785905e-05,0.0007338749060106,Solyc04g080640.1,down,,
leaf,80.0493997309242,-1.22940768341814,0.389030195300027,7.71375433426688e-05,0.0007367019431048,Solyc02g089615.1,down,,
leaf,262.26193251694,-1.87916978423626,0.66981982735597,7.77350778177011e-05,0.000741705323261,Solyc01g095080.3,down,,
leaf,5.37188544041594,-1.77454879119928,0.611289482266505,7.81391419629091e-05,0.0007445026477847,Solyc07g025140.3,down,,
leaf,67.0720793529584,1.04613716140217,0.332602601528696,7.84191766631961e-05,0.0007468175207329,Solyc03g019670.3,up,,
leaf,125.995177012791,1.21318324142415,0.384935034909965,7.92946114578545e-05,0.0007533736150868,Solyc04g074470.1,up,,
leaf,113.490077135624,-1.63207008830011,0.543049131874341,7.98870091916325e-05,0.0007579002362741,Solyc03g114160.1,down,,
leaf,108.078693420374,1.37486074410649,0.439727441929839,7.99215620020981e-05,0.0007579002362741,Solyc11g007690.2,up,,
leaf,50.4516376432523,1.06252386434841,0.338621924561605,8.08426419278926e-05,0.0007655535936584,Solyc12g088650.2,up,,
leaf,21.8452403449591,-1.32570040320407,0.423547408526421,8.17080913062738e-05,0.0007726593310286,Solyc09g075270.1,down,,
leaf,7.36473984728447,-1.54694995653202,0.507457626091266,8.18061234849469e-05,0.0007732233407948,Solyc02g069300.1,down,,
leaf,23.662396062512,1.07757335205295,0.34396659293316,8.25662763158726e-05,0.0007774971219035,Solyc10g049890.2,up,,
leaf,258.056105820079,1.21590669494039,0.38744001415221,8.25670908426071e-05,0.0007774971219035,Solyc11g071640.2,up,,
leaf,9.29777461340424,1.00983245211231,0.323209052110169,8.29111325138836e-05,0.0007796433385129,Solyc06g073137.1,up,,
leaf,161.159924432276,-1.46592874723103,0.475790892346857,8.3250700933546e-05,0.0007824711237533,ENSRNA050029954,down,,
leaf,77.6779880233893,1.42095618156759,0.459016360654154,8.38323644329276e-05,0.0007868366656141,Solyc09g057630.3,up,,
leaf,13.1914636315488,-1.15893896796666,0.369936222104984,8.39796601129095e-05,0.0007874852486006,Solyc12g042590.2,down,,
leaf,2.70376810770722,-1.78601198902849,0.624248504039819,8.41706878833724e-05,0.0007885423234171,Solyc08g006520.1,down,,
leaf,38.9079279894486,1.70635418085474,0.58287949725024,8.45809978516946e-05,0.0007909147904962,Solyc01g088400.3,up,,
leaf,199.781394772507,-1.32746422308225,0.426097859192032,8.51518563216317e-05,0.0007955142347079,Solyc02g081600.3,down,,
leaf,14.1013778853948,-1.33337485538078,0.428231883296276,8.52825263732004e-05,0.0007959965923118,Solyc03g078150.3,down,,
leaf,338.205923433593,-1.23071747444668,0.394011084647022,8.6158381838906e-05,0.0008030145513031,Solyc01g110150.2,down,,
leaf,152.40950810034,1.20905985472591,0.38719263708365,8.66529488383981e-05,0.0008061726076226,Solyc02g090430.3,up,,
leaf,262.065024246076,-1.08183372106905,0.347104447837077,8.70521071641843e-05,0.0008087654716333,Solyc01g005000.3,down,,
leaf,5.53889303528764,2.26801371032073,1.04639088948926,8.73261418770279e-05,0.0008109373673061,Solyc01g008870.2,up,,
leaf,178.038761353931,-1.27045545313656,0.408179224348633,8.81360758855721e-05,0.000817704670883,Solyc07g051820.3,down,,
leaf,11.901392579232,1.79191242200231,0.632348726035331,8.85375847363103e-05,0.0008202962427593,Solyc03g044085.1,up,,
leaf,1010.22633014077,-1.07703491171754,0.346331376663358,8.88848201861133e-05,0.000822756455969,Solyc03g114940.3,down,,
leaf,16.1919870934455,1.71015559776413,0.589079352721258,8.90467335116408e-05,0.0008238765762018,Solyc06g063110.2,up,,
leaf,243.846696599593,-1.24047875030553,0.39883328788999,8.94838496266138e-05,0.0008267815133849,Solyc09g005200.3,down,,
leaf,32.1982311494919,-1.51333975431077,0.499334819091013,8.98415008579624e-05,0.0008295158284727,Solyc02g079370.3,down,,
leaf,6.00168271650631,1.99486634808364,0.765530269905701,8.98621555817493e-05,0.0008295158284727,Solyc02g083610.3,up,,
leaf,6.28278757903782,1.25085414920133,0.402548391865269,9.0033551681267e-05,0.0008300680538833,Solyc07g065735.1,up,,
leaf,56.9418360385523,-1.11568410491039,0.358876109321893,8.99763537991721e-05,0.0008300680538833,Solyc08g005100.3,down,,
leaf,439.026680047325,-1.10328326664659,0.355294796622483,9.07721633079902e-05,0.0008352365981496,Solyc11g045100.2,down,,
leaf,38.2729212802705,-1.49825389006345,0.494186763227342,9.13947621627308e-05,0.0008384503182959,Solyc02g079280.3,down,,
leaf,32.9148744879789,1.04290192737116,0.336963738794716,9.23339443821456e-05,0.0008461284384645,Solyc10g083500.2,up,,
leaf,13.3438965638664,1.45164492357226,0.476425743673007,9.28167201165319e-05,0.000849779262085,Solyc06g076700.1,up,,
leaf,222.239808617614,-1.6393052762724,0.558107821432974,9.35893523123844e-05,0.0008552979738094,ENSRNA050030422,down,,
leaf,10.5045974858128,-1.68872643992786,0.582336786408335,9.35536412730553e-05,0.0008552979738094,Solyc01g102900.3,down,,
leaf,153.330020585486,1.96764933992119,0.751972811018397,9.4039803181484e-05,0.000859024814368,Solyc07g041920.3,up,,
leaf,79.2545143988731,1.65487200418323,0.566382321069217,9.45185111388642e-05,0.0008626152475573,Solyc02g024070.3,up,,
leaf,284.990783264675,-1.11543259508988,0.360810345009452,9.50261734770109e-05,0.0008664631897573,Solyc02g070530.3,down,,
leaf,1633.20514991905,1.0315205575555,0.334339442990679,9.49883607277848e-05,0.0008664631897573,Solyc04g049670.3,up,,
leaf,19.4086730084586,1.2967425368456,0.420805077913825,9.54288064069665e-05,0.0008689543483947,Solyc05g009100.3,up,,
leaf,608.045929600372,-1.04996575320483,0.340987748853543,9.73809348744141e-05,0.0008843312850497,Solyc10g085910.2,down,,
leaf,81.2041952069585,1.50852763202121,0.50298542475853,9.82628876944523e-05,0.000891536524298,Solyc09g092760.2,up,,
leaf,12.6074177396275,1.16659891777051,0.378893923411952,9.91899333044559e-05,0.0008983289732996,Solyc12g014270.2,up,,
leaf,25634.5514762216,-1.6380144866351,0.562368472742408,9.96559787645458e-05,0.0009017388698452,ENSRNA050029894,down,,
leaf,354.057563876569,-1.3694620940064,0.449187394317042,9.99546897565104e-05,0.0009040356358669,Solyc01g009760.3,down,,
leaf,17.0678018729912,1.60396906213236,0.548076253223913,0.0001022036214957,0.0009223052617239,Solyc06g007610.3,up,,
leaf,21.459872412475,1.11806134018513,0.364415411099908,0.0001022743369583,0.0009225300918112,Solyc08g013940.3,up,,
leaf,69.6370173032415,1.34819333892901,0.442770747431335,0.0001026961612645,0.0009250921646645,Solyc02g070780.3,up,,
leaf,12325.0908964536,-1.21784664421769,0.397821489237624,0.000104058741613,0.0009344410047126,Solyc10g086580.2,down,,
leaf,3.86851665736196,-1.8622163215414,0.692558614110945,0.0001041974555836,0.0009352696748508,Solyc09g014310.3,down,,
leaf,13.9624651805283,1.29332028752082,0.423929510033418,0.0001044652212099,0.0009364212219003,Solyc02g085310.3,up,,
leaf,7.78829358516315,1.69180777528089,0.593536633942036,0.0001046732643653,0.0009374517078024,Solyc02g068070.3,up,,
leaf,54.2399343120953,1.64800959736466,0.571380296697126,0.0001048891540061,0.0009385505730752,Solyc08g075920.3,up,,
leaf,203.006673923371,1.17796609278524,0.385340723026537,0.0001060101617978,0.0009473188460212,Solyc10g084150.2,up,,
leaf,218.506743422627,-1.03708250910737,0.34023915716456,0.0001073011858456,0.0009570872999513,Solyc02g089540.3,down,,
leaf,5.53249375236788,-1.33461740115114,0.440117433245964,0.0001073884072033,0.0009570872999513,Solyc03g034165.1,down,,
leaf,94.9525764840133,-1.37802953856144,0.456429548612495,0.000107726843585,0.0009588307925278,Solyc03g033410.3,down,,
leaf,16.2588481297461,-2.21388939559384,1.04954440561287,0.0001083613381331,0.0009632012677305,Solyc02g036240.1,down,,
leaf,8.89133974432619,-1.91030480356055,0.730613701698051,0.0001084760037426,0.0009633702237142,Solyc02g077360.1,down,,
leaf,57.8275196945086,1.20519424114981,0.395443670010486,0.000108620666586,0.0009642112243273,Solyc07g052207.1,up,,
leaf,6104.09638221159,-1.63649927238451,0.568787103130334,0.0001089675560252,0.0009646657435325,ENSRNA050029918,down,,
leaf,11.093023832247,-1.82756068866523,0.675893134852014,0.0001092396385524,0.00096622399834,ENSRNA050030434,down,,
leaf,4.11076970442375,-2.25431822301347,1.19130143086535,0.0001097762582946,0.0009702121081923,Solyc10g050550.2,down,,
leaf,160.69962516996,1.69793678769019,0.601687140669234,0.000110554981595,0.0009758044999059,Solyc09g011330.2,up,,
leaf,446.890123343148,-1.30468526463531,0.430839423103602,0.0001107352263037,0.0009765450648903,Solyc12g088170.2,down,,
leaf,17.3957677501938,-1.64124067511412,0.573291060732183,0.0001118314965176,0.0009840585420966,Solyc09g091060.3,down,,
