solyc_nover,leaf_light_lfc,leaf_light_padj,leaf_int_lfc,leaf_int_padj,root_light_lfc,root_light_padj,root_int_lfc,root_int_padj,Mesophyll,Epidermis,Vascular,Trichome,Proliferating,Uncharacterized
Solyc06g082660,-0.0172616444692911,0.905072972535394,-0.0625148095189109,0.763108451155093,0.0015711642614043,0.999960910744343,-0.0001352984949814,0.999973171687554,0.16056278499999999,0.12237039899999999,0.11784446,0.24973282,0.084731594,0.21790175
Solyc06g082670,-0.0273391639251169,0.87481664103026,0.0376411877106058,0.886757639477712,0.0007316152166635,0.999960910744343,-0.0002745379518503,0.999973171687554,0.470645106,0.377398725,0.4542536,0.6686086,0.3154646,0.39388195
Solyc06g082680,0.33071665802072,0.080819720874427,-0.312189188203272,0.239754316249579,-0.0002998745947613,0.999960910744343,-0.0004816398335706,0.999973171687554,0.31649197599999995,0.27410908,0.18885699,0.40957364,0.15730889,0.52252966
Solyc06g082750,-0.47340629759443,0.0934709636039672,0.777557057333254,0.0632436952775164,0.0208971262740019,0.718840251971608,-0.0017421585102084,0.923915675403679,0.3650895912,0.03927044375,0.15949309,0.04712683,0.022507422,0.122057214
Solyc06g082760,-0.0452278358215543,0.901096256957108,0.0850398499536207,0.847897157897483,-0.0013763854645222,0.999960910744343,-0.0001037244092731,0.999973171687554,0.049282057360000006,0.006653679899999999,0.021941911,0.008899279,0.002749506,0.011502989
Solyc06g082770,-0.618590852855699,0.144573758281324,0.625730813332345,0.240789716567348,-0.0221747731565988,0.973752170295164,5.09546137198367e-05,0.999973171687554,,,,,,
Solyc06g082780,-0.666544113700295,0.0075177697512135,0.443379660135946,0.162838380901643,-0.0111023045819885,0.999960910744343,-0.0010860878362117,0.999973171687554,0.253202198,0.1913884975,0.2694011,0.17918597,0.12668188,0.131076
Solyc06g082810,-0.371914801222849,0.100419879744181,0.269746221669365,0.369884266434835,-0.0064268545213634,0.892869426034587,-0.0003456477218833,0.999973171687554,0.02184907652,0.00986540165,0.02207155,0.05406415,0.01181742,0.025665164
Solyc06g082830,0.145841067888711,0.288229705701742,-0.337356219048942,0.0760468812435078,0.0012504879460092,0.999960910744343,-0.0008529090581769,0.999973171687554,0.5709009899999999,0.3933196825,0.47649828,0.59852964,0.15423116,0.4898207
Solyc06g082850,-0.182536255048882,0.616098847908406,0.259129036609498,0.590174586077979,-0.118638517601169,0.590128015966234,0.0012455464926714,0.999973171687554,0.000308947412,0.00037031726250000003,0.00045451298,0.014626772,0.0020131504,0.0
Solyc06g082860,-0.138491315184564,0.700188065720277,0.582682799539762,0.237325272498051,0.0045624674776224,0.999960910744343,0.0002163335100723,0.999973171687554,0.0016864531799999998,7.5473465e-05,0.00057894725,0.005738228,0.00038520145,0.0
Solyc06g082880,0.0384871035098112,0.918795224270299,-0.0823468485716936,0.858119276282314,-0.0046709264950305,0.999960910744343,-9.05061028264992e-05,0.999973171687554,0.001453700226,0.0007861686175,0.002252866,0.0004835729,0.0038512598,0.0
Solyc06g082890,-0.007123290580594,0.977834117057895,-0.0272077845144432,0.932605110676954,0.0019786494175571,0.999960910744343,-0.0003124579932933,0.999973171687554,0.020437283,0.020022471375,0.01259733,0.028234731,0.008264771,0.046156276
Solyc06g082920,0.141120846853714,0.308976091699591,-0.0341352713494371,0.895032682697592,0.0064025893233456,0.999960910744343,-0.0005921338697573,0.999973171687554,0.46489856000000007,0.4908640025,0.5356874,0.49065346,0.37352994,0.25472164
Solyc06g082930,0.257046273018743,0.0664746691913684,-0.460997477116521,0.0210178596285474,-0.0038257205167673,0.999960910744343,0.0001351706816968,0.999973171687554,0.09209402600000001,0.10509461675,0.07771297,0.2744323,0.10542155,0.16488959
Solyc06g082940,-0.726231312254035,0.0266366757105208,0.424474039678552,0.271802374622323,0.0183621107540564,0.999960910744343,-0.0003652196311831,0.999973171687554,0.9665821388000001,0.061619986625000005,0.35480845,0.0869631,0.053814523,0.4250163
Solyc06g082970,0.389837420276799,0.162298526769806,-0.0923465940077039,0.810499053014152,0.0229786039530649,0.926970298393232,-0.0011147333095238,0.999973171687554,0.06535291828,0.003860329375,0.040302332,0.008115711,0.006155524,0.008640965
Solyc06g082980,-0.293381328429167,0.156118562323805,0.443765267406169,0.124038500484517,-0.0025940214488693,0.999960910744343,-0.0004183595480703,0.999973171687554,0.39047596999999995,0.0728871625,0.1532971,0.36326435,0.057057172,0.09608826
Solyc06g082990,0.20048280513197,0.319967438524368,-0.109425751651767,0.713807805177399,0.0200440253559064,0.925143296531368,-0.0001639801974413,0.999973171687554,0.02839655868,0.01785307885,0.019481536,0.038644236,0.007869187,0.028413273
Solyc06g083030,-0.290804526439871,0.389778995038255,0.262026275705543,0.545462412312154,-0.0101002321951516,0.999960910744343,0.0007924316988172,0.999973171687554,0.0025944971919999995,0.003899529325,0.00075922976,0.02826616,0.0018549159,0.004026876
Solyc06g083070,-1.65542845012192,1.11690680546259e-06,1.07654577465315,0.0208826748464391,0.0928317917847948,0.65214250511796,-1.79305455872243e-05,0.999973171687554,0.11710286565999999,0.0864377771325,0.098792866,0.0717034,0.0060025454,0.026263507
Solyc06g083080,-0.153001862431526,0.643445582580102,0.0770742990260467,0.86131626788933,-0.0153907083490162,0.989732494691303,-0.0004235606135972,0.999973171687554,0.00058951666,0.0002939542075,0.00044102472,0.03429497,0.0026156858,0.004945225
Solyc06g083090,0.0124504078909106,0.96369294155533,0.0890156586528245,0.783399477492443,0.0006152775617002,0.999960910744343,-0.0001173795756002,0.999973171687554,0.01291485034,0.01035121025,0.017054532,0.029140934,0.008096987,0.011731064
Solyc06g083110,0.0329124235850842,0.884759239396065,-0.0589926138589034,0.84909671467983,0.003863819950646,0.999960910744343,-0.0004629193176403,0.999973171687554,0.0361534663,0.02010521825,0.027425565,0.0134674795,0.009059181,0.013400051
Solyc06g083150,0.0145289491090007,0.932511169019743,-0.377420975574507,0.0437475432648984,0.000833003990581,0.999960910744343,-0.0004919041813757,0.999973171687554,0.08711458600000001,0.0630019675,0.07749655,0.14969736,0.06477289,0.09113525
Solyc06g083170,-0.101803235843346,0.778814437829599,-0.101687684280689,0.823169515631809,0.0211853299113967,0.892869426034587,9.82657861861008e-05,0.999973171687554,0.000964206638,0.0013292559499999998,0.0,0.0056321216,0.00064061256,0.0
Solyc06g083180,0.0709726496889245,0.649068590573689,-0.0577421415608673,0.818391157623479,-0.0002682441462391,0.999960910744343,-0.0004283028790281,0.999973171687554,0.361260056,0.207815535,0.27780503,0.7038121,0.1667473,0.42873463
Solyc06g083190,0.178739028275166,0.229526558680675,-0.667616732526707,0.0013615965301446,-0.0014696709846633,0.999960910744343,-0.0002420998782628,0.999973171687554,1.7111929140000002,1.8409294,0.98293257,1.8371693,1.5807539,0.90330863
Solyc06g083220,0.244287476722136,0.0652965346308568,-0.120647519543462,0.581700375762378,-0.0002836583710253,0.999960910744343,0.0002900895751358,0.999973171687554,0.0214238401,0.009727855175000001,0.023299456,0.014280413,0.018539546,0.019125123
Solyc06g083230,0.0618890128370334,0.866320647001243,-0.0344494545789424,0.941459428237131,0.0251854746580421,0.926970298393232,-0.0001472970607227,0.999973171687554,0.02296271534,0.01944529,0.021015964,0.035764117,0.014378396,0.01329641
Solyc06g083260,-0.342347249083851,0.0555510146048528,0.255311039412247,0.317072978716302,0.0019757337740666,0.999960910744343,-3.90817880879693e-05,0.999973171687554,0.104726205,0.0843066925,0.094292425,0.13858955,0.042016998,0.097641364
Solyc06g083270,-0.081663665327797,0.793207042811363,0.187164598964271,0.616439199301389,-0.0280178254925538,0.911312314371379,0.0140604209184589,0.67302889848725,0.015103291600000002,0.04623928225,0.023072857,0.033462767,0.009252112,0.0
Solyc06g083280,-0.136757922846733,0.703964864841985,0.175425813923135,0.693283096190612,-0.035719901924928,0.980944893447695,3.70901276396662e-05,0.999973171687554,0.0017630795939999999,0.00821394565,0.011417086,0.0090978835,0.0018135663,0.0
Solyc06g083300,0.158933858104624,0.257940540997914,-0.01467946553018,0.955760789325315,0.0012878598686084,0.999960910744343,7.95267812547847e-06,0.999973171687554,0.148478896,0.115557791,0.1471227,0.14770201,0.14850317,0.11867144
Solyc06g083310,-0.504928699022641,0.0424282072698124,0.0464594663730167,0.900491735569518,-0.264616401841598,0.271247453137962,-0.0001749614033147,0.999973171687554,0.370205306,0.3315992175,0.27945518,0.44340223,0.15366568,0.3137537
Solyc06g083340,0.259350100785356,0.13852743813041,-0.0570935096039242,0.849887552213752,-0.0019086511259182,0.999960910744343,-0.0003519830748721,0.999973171687554,0.769755346,0.612647235,0.6343683,1.0598139,0.6835855,0.64859366
Solyc06g083350,-0.192455790140007,0.313828744967204,0.0633061536447443,0.837596642819655,-0.0001898073591564,0.999960910744343,0.0001179251178232,0.999973171687554,0.06522268499999999,0.055348600750000004,0.07841743,0.090154625,0.05598495,0.069355465
Solyc06g083360,0.158405715159953,0.417660834642984,-0.240068769384332,0.375770548934137,-0.0012877363008906,0.999960910744343,-0.0002990257713222,0.999973171687554,0.768778184,0.5659136875,0.6452952,0.90101224,0.6251223,0.9943608
Solyc06g083370,-1.41109706958318,0.0019756006796881,1.54197952396739,0.0130324511433846,-0.161141148635458,0.323135250203847,-5.17481096421747e-05,0.999973171687554,0.007590270939999999,0.005041368662499999,0.015186866,0.013289022,0.0012707436,0.0
Solyc06g083380,-0.0840020783003939,0.619923653330512,-0.054466476995985,0.83554623484482,0.000485632443964,0.999960910744343,-0.0003700768238221,0.999973171687554,0.029917458400000003,0.0216801145,0.037869424,0.030493174,0.02109152,0.046829898
Solyc06g083390,-0.802802706735414,0.0019557488012697,1.08458644349434,0.0054066882698095,0.0044367457177527,0.999960910744343,-0.000265407520183,0.999973171687554,2.25389616,2.398011475,2.3726807,1.7690917,2.8448474,1.0021828
Solyc06g083410,-1.11125241937546,0.0034140892890115,0.995687350025961,0.0372951607991704,-0.029068468089986,0.764978457139879,0.0001544923671924,0.999973171687554,0.018466521356000003,0.01129926635,0.019833054,0.033825677,0.015435941,0.013160508
Solyc06g083430,0.0952994296089033,0.735340549717052,-0.399739327230168,0.256076582841093,-0.014319386044554,0.999960910744343,0.0002072844201475,0.999973171687554,0.01078444352,0.007120346999999999,0.011777704,0.027324436,0.0053100293,0.018756045
Solyc06g083440,-0.372502846017922,0.226608744860601,0.480291760978366,0.238926870014681,-0.0180697616855796,0.999960910744343,0.0003340451233703,0.999973171687554,0.016283232239999997,0.0139829714,0.020692797,0.068203405,0.006445745,0.015004554
Solyc06g083460,1.03989207673374,6.066505095141289e-13,-1.38369350492422,3.15613375693828e-10,-0.0021225274880184,0.999960910744343,-7.96475851585981e-05,0.999973171687554,0.1253054806,0.11920902150000001,0.09195437,0.1548172,0.072572075,0.13697548
Solyc06g083470,,,,,0.0113262556665296,0.999960910744343,-0.0020943317152937,0.999973171687554,,,,,,
Solyc06g083500,0.25708052666582,0.382284723416661,-0.373681489835047,0.336536325646984,-0.946691343067649,0.0312483700096184,0.0034288099720094,0.832591903062264,0.011972585249999999,0.012446446875,0.015097452,0.013553817,0.016212368,0.0037951078
Solyc06g083520,-0.131112186915064,0.490667949839285,0.0006854695816943,0.998246973255322,0.0139728000143787,0.999960910744343,-0.0003750416433264,0.999973171687554,0.016945829000000003,0.01693384825,0.036356736,0.045637276,0.029167026,0.016609626
Solyc06g083530,-0.229369632588011,0.254841493160626,0.148272894060644,0.613011394292109,-0.0260017988440864,0.807174678279933,-3.38178133843694e-05,0.999973171687554,0.050707616999999996,0.0529970765,0.050859943,0.14015317,0.063253924,0.073755644
Solyc06g083540,-0.206514133593945,0.360392174412038,-0.012715830983371,0.971791353349169,0.0055754618512085,0.999960910744343,-0.0016377932474573,0.977330835708741,0.0292303092,0.01962073325,0.011653717,0.07580833,0.021576852,0.02532338
Solyc06g083580,-0.257053233430186,0.467289955679789,-0.0715870651563478,0.881755546791087,0.0041283229010839,0.999960910744343,9.03054985102451e-05,0.999973171687554,0.000711421526,0.00398173385,0.00024934587,0.0,0.0004756456,0.0035319214
Solyc06g083590,,,,,0.0325919859289497,0.999960910744343,-0.0013793222626761,0.999973171687554,,,,,,
Solyc06g083620,-0.079633899223572,0.504211458159454,0.117730423076861,0.522982785706461,0.0014249592126333,0.999960910744343,-0.0006078110081758,0.999973171687554,0.22593176399999998,0.211835945,0.16865538,0.45851994,0.21586524,0.33714816
Solyc06g083630,0.0267709319584783,0.907350914313249,0.0982575674347306,0.730634722868509,0.0023010684815643,0.999960910744343,-0.0001955855174658,0.999973171687554,0.057785991999999994,0.05848176374999999,0.040935718,0.09955376,0.040394146,0.06385154
Solyc06g083640,0.0196979729950087,0.939403616378074,0.0158002854679461,0.963666049092246,0.0049284981024866,0.999960910744343,-0.0001570053744589,0.999973171687554,0.03834700319999999,0.040305152250000004,0.035730146,0.05975685,0.043916807,0.02307813
Solyc06g083650,0.128208654228289,0.732183742861774,-0.160652647052258,0.733230145996869,,,,,0.00057438292,0.003046736875,0.0,0.0,0.0,0.0
